Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Navn,Adresse,Brutto kvm.,Værelser,Faciliteter,Plantegning PDF,Plantegning Billede,Etage,Ejendom,Ejendomskode,Bygnings ID,Lejlighedsnummer,Lejligheds ID
"Strandlodsvej, 1. sal, lejlighed 12",STR-1-12,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca32a80ef71e7aa0930f5,FALSE,FALSE,Mon Aug 25 2025 17:53:46 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:20 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 12</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 12</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26975891ba22a075fe4a_68af178b82da3342de7b2866_Lejlighed_1_12.svg,etage-1,strandlodsvej,STR,,12,STR-1-12
"Strandlodsvej, 1. sal, lejlighed 13",STR-1-13,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca32a80ef71e7aa0930fc,FALSE,FALSE,Mon Aug 25 2025 17:53:46 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:13:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 13</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 13</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68b1a78c6a48463b20ab0f12_68af178ad5cddac4feb06a2e_Lejlighed_1_1.svg,etage-1,strandlodsvej,STR,,13,STR-1-13
"Strandlodsvej, 1. sal, lejlighed 2",STR-1-02,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca3061d38490d520d6bbc,FALSE,FALSE,Mon Aug 25 2025 17:53:10 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:13:48 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 2</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 2</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af268f56d060535b050c92_68af178a714256bf478fdd11_Lejlighed_1_2.svg,etage-1,strandlodsvej,STR,,2,STR-1-02
"Strandlodsvej, 1. sal, lejlighed 3",STR-1-03,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca3061d38490d520d6bc3,FALSE,FALSE,Mon Aug 25 2025 17:53:10 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:13:51 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 3</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 3</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af2692a4e80575031c61d5_68af178a97d71a40c7d008b5_Lejlighed_1_3.svg,etage-1,strandlodsvej,STR,,3,STR-1-03
"Strandlodsvej, 1. sal, lejlighed 4",STR-1-04,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca3061d38490d520d6bca,FALSE,FALSE,Mon Aug 25 2025 17:53:10 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:13:57 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 4</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 4</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af2694bd53d875a07fca1e_68af178a892ff9fe56f9eadf_Lejlighed_1_4.svg,etage-1,strandlodsvej,STR,,4,STR-1-04
"Strandlodsvej, 1. sal, lejlighed 5",STR-1-05,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca3061d38490d520d6bd1,FALSE,FALSE,Mon Aug 25 2025 17:53:10 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:13:53 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 5</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 5</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26930133476c8da14ed3_68af178ac6c5f5c5ea1cddb2_Lejlighed_1_5.svg,etage-1,strandlodsvej,STR,,5,STR-1-05
"Strandlodsvej, 1. sal, lejlighed 6",STR-1-06,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca31b80ef71e7aa092cb0,FALSE,FALSE,Mon Aug 25 2025 17:53:31 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:18 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 6</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 6</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af269556d060535b051041_68af178a9a0940299d7762b2_Lejlighed_1_6.svg,etage-1,strandlodsvej,STR,,6,STR-1-06
"Strandlodsvej, 1. sal, lejlighed 7",STR-1-07,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca31b80ef71e7aa092cb7,FALSE,FALSE,Mon Aug 25 2025 17:53:31 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:13:50 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 7</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 7</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af2691a4e80575031c6183_68af178a6c89d6af2a8afcc5_Lejlighed_1_7.svg,etage-1,strandlodsvej,STR,,7,STR-1-07
"Strandlodsvej, 1. sal, lejlighed 8",STR-1-08,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca31b80ef71e7aa092cbe,FALSE,FALSE,Mon Aug 25 2025 17:53:31 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:23 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 8</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 8</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af269b144e1299a782d68a_68af178ab75ecc1a8ac51715_Lejlighed_1_8.svg,etage-1,strandlodsvej,STR,,8,STR-1-08
"Strandlodsvej, 1. sal, lejlighed 9",STR-1-09,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca31b80ef71e7aa092cc5,FALSE,FALSE,Mon Aug 25 2025 17:53:31 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:24 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 1. sal, lejlighed 9</p>","<p>Strandlodsvej 13L, 2300 København S, 1. sal – Lejlighed 9</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af269ca4e80575031c6564_68af178a8109c7378fa062ad_Lejlighed_1_9.svg,etage-1,strandlodsvej,STR,,9,STR-1-09
"Strandlodsvej, 2. sal, lejlighed 1",STR-2-01,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca34580ef71e7aa093c13,FALSE,FALSE,Mon Aug 25 2025 17:54:13 GMT+0000 (Coordinated Universal Time),Thu Aug 28 2025 13:29:54 GMT+0000 (Coordinated Universal Time),Thu Aug 28 2025 13:29:54 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 1</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 1</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-2,strandlodsvej,STR,,1,STR-2-01
"Strandlodsvej, 2. sal, lejlighed 10",STR-2-10,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca35d6948d7d3a98435b1,FALSE,FALSE,Mon Aug 25 2025 17:54:37 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:39 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 10</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 10</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26abe1bb9bedc546f63f_68af1792f49b874e4c1e21ef_Lejlighed_2_10.svg,etage-2,strandlodsvej,STR,,10,STR-2-10
"Strandlodsvej, 2. sal, lejlighed 11",STR-2-11,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca36f45ac9f48ac3001a3,FALSE,FALSE,Mon Aug 25 2025 17:54:55 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:36 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 11</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 11</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a89c3b69b487d9092c_68af1792434632e428740927_Lejlighed_2_11.svg,etage-2,strandlodsvej,STR,,11,STR-2-11
"Strandlodsvej, 2. sal, lejlighed 12",STR-2-12,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca36f45ac9f48ac3001aa,FALSE,FALSE,Mon Aug 25 2025 17:54:55 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:37 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 12</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 12</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a95891ba22a07607d6_68af1792e8ffda6b5aecb23f_Lejlighed_2_12.svg,etage-2,strandlodsvej,STR,,12,STR-2-12
"Strandlodsvej, 2. sal, lejlighed 13",STR-2-13,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca36f45ac9f48ac3001b1,FALSE,FALSE,Mon Aug 25 2025 17:54:55 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:35 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 13</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 13</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68b1a70792eccad68bc18b27_68af1792c819016c886b9b88_Lejlighed_2_13.svg,etage-2,strandlodsvej,STR,,13,STR-2-13
"Strandlodsvej, 2. sal, lejlighed 2",STR-2-02,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca34580ef71e7aa093c1a,FALSE,FALSE,Mon Aug 25 2025 17:54:13 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:32 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 2</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 2</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a556d060535b051a26_68af17927cce337d1191ea1e_Lejlighed_2_2.svg,etage-2,strandlodsvej,STR,,2,STR-2-02
"Strandlodsvej, 2. sal, lejlighed 3",STR-2-03,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca34580ef71e7aa093c21,FALSE,FALSE,Mon Aug 25 2025 17:54:13 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:28 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 3</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 3</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a100c655b086160343_68af179223d17c27fc80027e_Lejlighed_2_3.svg,etage-2,strandlodsvej,STR,,3,STR-2-03
"Strandlodsvej, 2. sal, lejlighed 4",STR-2-04,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca34580ef71e7aa093c28,FALSE,FALSE,Mon Aug 25 2025 17:54:13 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:30 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 4</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 4</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a327a1bd749c49d170_68af17924e4754394029569a_Lejlighed_2_4.svg,etage-2,strandlodsvej,STR,,4,STR-2-04
"Strandlodsvej, 2. sal, lejlighed 5",STR-2-05,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca34580ef71e7aa093c2f,FALSE,FALSE,Mon Aug 25 2025 17:54:13 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:31 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 5</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 5</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a4ca26ad9767094755_68af1792714256bf478fe09a_Lejlighed_2_5.svg,etage-2,strandlodsvej,STR,,5,STR-2-05
"Strandlodsvej, 2. sal, lejlighed 6",STR-2-06,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca35d6948d7d3a9843595,FALSE,FALSE,Mon Aug 25 2025 17:54:37 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:33 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 6</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 6</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a656d060535b051a43_68af17921b83bd177553369e_Lejlighed_2_6.svg,etage-2,strandlodsvej,STR,,6,STR-2-06
"Strandlodsvej, 2. sal, lejlighed 7",STR-2-07,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca35d6948d7d3a984359c,FALSE,FALSE,Mon Aug 25 2025 17:54:37 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:34 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 7</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 7</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26a75bea5c0a7a77d206_68af179351ed9362fa837002_Lejlighed_2_7.svg,etage-2,strandlodsvej,STR,,7,STR-2-07
"Strandlodsvej, 2. sal, lejlighed 8",STR-2-08,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca35d6948d7d3a98435a3,FALSE,FALSE,Mon Aug 25 2025 17:54:37 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:40 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 8</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 8</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26acbd53d875a07fcd1d_68af1792a03eab34873dfb95_Lejlighed_2_8.svg,etage-2,strandlodsvej,STR,,8,STR-2-08
"Strandlodsvej, 2. sal, lejlighed 9",STR-2-09,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca35d6948d7d3a98435aa,FALSE,FALSE,Mon Aug 25 2025 17:54:37 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 13:11:38 GMT+0000 (Coordinated Universal Time),Fri Aug 29 2025 15:00:41 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 2. sal, lejlighed 9</p>","<p>Strandlodsvej 13L, 2300 København S, 2. sal – Lejlighed 9</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,https://cdn.prod.website-files.com/6863e02bd692adbeb97dc885/68af26aab64b4455b2411137_68af17924a2a576a2251f02f_Lejlighed_2_9.svg,etage-2,strandlodsvej,STR,,9,STR-2-09
"Strandlodsvej, 3. sal, lejlighed 1",STR-3-01,6865427ac2cbb7812a2dc5d4,6863e02bd692adbeb97dc884,68aca388e382e74a0822c7f6,FALSE,FALSE,Mon Aug 25 2025 17:55:20 GMT+0000 (Coordinated Universal Time),Thu Aug 28 2025 13:29:54 GMT+0000 (Coordinated Universal Time),Thu Aug 28 2025 13:29:54 GMT+0000 (Coordinated Universal Time),"<p>Strandlodsvej, 3. sal, lejlighed 1</p>","<p>Strandlodsvej 13L, 2300 København S, 3. sal – Lejlighed 1</p>","<p id="""">37 kvm.</p>",<p>1</p>,"<p id="""">· Adgang til fællesvaskeri </p><p id="""">· Privat depotrum i kælderen </p><p id="""">· Altan (til de boliger med altan) </p><p id="""">· Elevator· Internet inkluderet i huslejen </p><p id="""">· HTH-køkken med emhætte, kogeplader og køle/frys</p><p id="""">· Badeværelse med separat bruseniche og gulvvarme</p><p id="""">· 2 Indbyggede garderobeskabe</p>",,,etage-3,strandlodsvej,STR,,1,STR-3-01
